Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/10/jak-zwiekszyc-przychody-w-aptece/"")",Firefox 84.0,,,2021-01-29 17:43:42,2021-01-29 17:43:42,"0,032s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:42,2021-01-29 17:43:43,"0,333s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:43,2021-01-29 17:43:43,"0,136s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:43,2021-01-29 17:43:43,"0,031s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover_1""))",Firefox 84.0,,,2021-01-29 17:43:43,2021-01-29 17:43:47,"3,718s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:47,2021-01-29 17:43:47,"0,040s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/04/mala-zmiana-ktora-daje-duze-efekty-w-polepszeniu-jakosci-obslugi-pacjenta-w-aptece/"")",Firefox 84.0,,,2021-01-29 17:43:47,2021-01-29 17:43:47,"0,084s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:47,2021-01-29 17:43:47,"0,314s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:47,2021-01-29 17:43:47,"0,148s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:47,2021-01-29 17:43:47,"0,039s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Maa zmiana, ktra daje due efekty w poleps_62a5d1""))",Firefox 84.0,,,2021-01-29 17:43:47,2021-01-29 17:43:50,"2,838s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:50,2021-01-29 17:43:50,"0,023s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/04/mala-zmiana-ktora-daje-duze-efekty-w-polepszeniu-jakosci-obslugi-pacjenta-w-aptece/"")",Firefox 84.0,,,2021-01-29 17:43:50,2021-01-29 17:43:50,"0,071s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:50,2021-01-29 17:43:51,"0,400s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:51,2021-01-29 17:43:51,"0,147s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:43:51,2021-01-29 17:43:51,"0,042s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2""))",Firefox 84.0,,,2021-01-29 17:43:51,2021-01-29 17:43:54,"3,008s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:43:54,2021-01-29 17:43:54,"0,025s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/04/mala-zmiana-ktora-daje-duze-efekty-w-polepszeniu-jakosci-obslugi-pacjenta-w-aptece/"")",Firefox 84.0,,,2021-01-29 17:43:54,2021-01-29 17:43:54,"0,067s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:43:54,2021-01-29 17:43:54,"0,374s",PASSED
