Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://www.aptekarska.pl/o-nas/"")",Chrome 88.0.4324.104,,,2021-01-29 17:21:49,2021-01-29 17:21:53,"3,971s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/button_Nie zgadzam si""))",Chrome 88.0.4324.104,,,2021-01-29 17:21:53,2021-01-29 17:21:53,"0,598s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/i_1_2_3""))",Chrome 88.0.4324.104,,,2021-01-29 17:21:53,2021-01-29 17:21:57,"3,267s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:21:57,2021-01-29 17:21:57,"0,018s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:21:57,2021-01-29 17:21:57,"0,015s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/marta-balazinska/"")",Chrome 88.0.4324.104,,,2021-01-29 17:21:57,2021-01-29 17:21:57,"0,013s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Marta Baaziska - Aptekarska Szkoa Zarzdzania/span_O nas""))",Chrome 88.0.4324.104,,,2021-01-29 17:21:57,2021-01-29 17:22:00,"2,878s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:00,2021-01-29 17:22:00,"0,078s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:00,2021-01-29 17:22:00,"0,048s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:00,2021-01-29 17:22:00,"0,023s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_O nas - Aptekarska Szkoa Zarzdzania/a_Wicej_1_2_3""))",Chrome 88.0.4324.104,,,2021-01-29 17:22:00,2021-01-29 17:22:02,"2,686s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:02,2021-01-29 17:22:03,"0,041s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:03,2021-01-29 17:22:03,"0,039s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/marta-balazinska/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:03,2021-01-29 17:22:03,"0,016s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Marta Baaziska - Aptekarska Szkoa Zarzdzania/a_Wszystkie artykuy Marty Baaziskiej""))",Chrome 88.0.4324.104,,,2021-01-29 17:22:03,2021-01-29 17:22:06,"3,513s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:06,2021-01-29 17:22:06,"0,017s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:06,2021-01-29 17:22:06,"0,010s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/category/artykuly/marta-balazinska/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:06,2021-01-29 17:22:06,"0,011s",PASSED
back(),Chrome 88.0.4324.104,,,2021-01-29 17:22:06,2021-01-29 17:22:06,"0,281s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:06,2021-01-29 17:22:07,"0,121s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:07,2021-01-29 17:22:07,"0,054s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/marta-balazinska/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:07,2021-01-29 17:22:07,"0,016s",PASSED
"click(findTestObject(""Object Repository/Podstrona O nas Przyciski/Page_Marta Baaziska - Aptekarska Szkoa Zarzdzania/i""))",Chrome 88.0.4324.104,,,2021-01-29 17:22:07,2021-01-29 17:22:11,"4,248s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,018s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,014s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/10/jak-zwiekszyc-przychody-w-aptece/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,016s",PASSED
back(),Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,263s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,159s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,085s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/marta-balazinska/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:11,"0,012s",PASSED
"click(findTestObject(""Object Repository/TEMP/Page_Marta Baaziska - Aptekarska Szkoa Zarzdzania/i""))",Chrome 88.0.4324.104,,,2021-01-29 17:22:11,2021-01-29 17:22:14,"2,973s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:14,2021-01-29 17:22:14,"0,027s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:14,2021-01-29 17:22:14,"0,042s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/10/26/jak-zoptymalizowac-koszty-w-aptece/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:14,2021-01-29 17:22:14,"0,013s",PASSED
back(),Chrome 88.0.4324.104,,,2021-01-29 17:22:14,2021-01-29 17:22:15,"0,243s",PASSED
waitForPageLoad(3),Chrome 88.0.4324.104,,,2021-01-29 17:22:15,2021-01-29 17:22:15,"0,121s",PASSED
getUrl(),Chrome 88.0.4324.104,,,2021-01-29 17:22:15,2021-01-29 17:22:15,"0,045s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/o-nas/marta-balazinska/"")",Chrome 88.0.4324.104,,,2021-01-29 17:22:15,2021-01-29 17:22:15,"0,014s",PASSED
