Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Aktualności/Test Przycisków - Podstrona Aktualności Back with browser,Firefox 84.0,,,2021-01-28 17:44:45,2021-01-28 17:46:00,"1m - 15,730s",PASSED
"openBrowser("""")",Firefox 84.0,,,2021-01-28 17:44:46,2021-01-28 17:44:52,"6,030s",PASSED
maximizeWindow(),Firefox 84.0,,,2021-01-28 17:44:52,2021-01-28 17:44:52,"0,267s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:44:52,2021-01-28 17:45:03,"11,317s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_WEBINAR nt. recept - Aptekarska Szkoa _d7070e/button_Nie zgadzam si""))",Firefox 84.0,,,2021-01-28 17:45:03,2021-01-28 17:45:04,"1,004s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch left-act_ca62bb""))",Firefox 84.0,,,2021-01-28 17:45:04,2021-01-28 17:45:05,"0,856s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch-toggle""))",Firefox 84.0,,,2021-01-28 17:45:05,2021-01-28 17:45:06,"0,579s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle""))",Firefox 84.0,,,2021-01-28 17:45:06,2021-01-28 17:45:06,"0,568s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle_1""))",Firefox 84.0,,,2021-01-28 17:45:06,2021-01-28 17:45:07,"0,581s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Rosnco_post-thumbnail-rollover""))",Firefox 84.0,,,2021-01-28 17:45:07,2021-01-28 17:45:10,"2,876s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:10,2021-01-28 17:45:10,"0,084s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Firefox 84.0,,,2021-01-28 17:45:10,2021-01-28 17:45:10,"0,033s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:10,2021-01-28 17:45:10,"0,346s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:10,2021-01-28 17:45:10,"0,139s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:10,2021-01-28 17:45:10,"0,040s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_WEBINAR nt. recept""))",Firefox 84.0,,,2021-01-28 17:45:10,2021-01-28 17:45:16,"5,460s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:16,2021-01-28 17:45:16,"0,082s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Firefox 84.0,,,2021-01-28 17:45:16,2021-01-28 17:45:16,"0,028s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:16,2021-01-28 17:45:16,"0,359s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:16,2021-01-28 17:45:16,"0,132s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:16,2021-01-28 17:45:16,"0,039s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej""))",Firefox 84.0,,,2021-01-28 17:45:16,2021-01-28 17:45:19,"2,961s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:19,2021-01-28 17:45:19,"0,085s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/25/webinar-nt-recept/"")",Firefox 84.0,,,2021-01-28 17:45:19,2021-01-28 17:45:19,"0,033s",PASSED
back(),Firefox 84.0,,,2021-01-28 17:45:19,2021-01-28 17:45:20,"0,429s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:20,2021-01-28 17:45:20,"0,118s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/aktualnosci/"")",Firefox 84.0,,,2021-01-28 17:45:20,2021-01-28 17:45:20,"0,045s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_post-thumbnail-rollover""))",Firefox 84.0,,,2021-01-28 17:45:20,2021-01-28 17:45:25,"5,196s",PASSED
getUrl(),Firefox 84.0,,,2021-01-28 17:45:25,2021-01-28 17:45:25,"0,016s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/21/nowa-platforma-szkoleniowa-aptekarska/"")",Firefox 84.0,,,2021-01-28 17:45:25,2021-01-28 17:45:25,"0,014s",PASSED
